panel zone shear distortion (rad),panel zone shear force (kN)
0.00783382,2988.972193
0.00805349,3002.098843
0.00827865,3014.037305
0.00849557,3024.778148
0.00871524,3033.133186
0.00892942,3042.685842
0.00914908,3052.229067
0.00934679,3059.395916
0.0094676,2999.713036
0.0094676,2940.039587
0.0094676,2880.356706
0.00946486,2819.485638
0.00946486,2759.812188
0.00946211,2698.94112
0.00943465,2639.25824
0.00937699,2579.58479
0.00931384,2518.704292
0.00925892,2459.030842
0.00918203,2398.159774
0.00911613,2338.476894
0.00905847,2278.803444
0.00899532,2219.120564
0.00892392,2159.447114
0.00886077,2098.576046
0.00879487,2038.893166
0.00873446,1979.219716
0.00865758,1919.536836
0.0086109,1859.863386
0.00853127,1800.180506
0.00847086,1740.507056
0.00840221,1679.635988
0.0083418,1619.953108
0.00827041,1560.279658
0.00820176,1500.596778
0.00813861,1439.72571
0.00806996,1378.854642
0.00799857,1319.181192
0.00793267,1258.310124
0.00786677,1198.627244
0.00780361,1138.35027
0.00774321,1078.318478
0.00766907,1017.918913
0.00760042,957.5287775
0.00752903,897.3725085
0.00746862,837.5745816
0.00739997,777.4192556
0.00733133,717.1441675
0.00726268,657.3462406
0.00718854,596.713753
0.00711715,536.3189032
0.00703477,476.5219193
0.00697162,416.8437545
0.00689199,356.5686664
0.00681785,296.6519208
0.00674646,236.853994
0.00666408,176.6986678
0.00658995,116.1849991
0.00651032,56.08908228
0.00643343,-3.984117498
0.0063538,-63.89981636
0.00628241,-123.6611545
0.00620003,-184.4737562
0.00611766,-244.9874249
0.00603528,-305.5010936
0.00594192,-365.7761817
0.00586504,-425.6929273
0.00577443,-485.7284916
0.00569205,-545.884761
0.00560144,-605.8015066
0.00551082,-666.0765947
0.00540676,-726.3516824
0.00532466,-786.1486663
0.00522471,-846.3039927
0.00512201,-906.5790808
0.00500696,-967.0908633
0.00490179,-1027.132086
0.00478811,-1087.39963
0.00466538,-1147.440852
0.0045506,-1207.595235
0.00443006,-1267.278115
0.00430018,-1326.951565
0.00416865,-1387.822633
0.004033,-1447.505513
0.00389049,-1507.178963
0.00373288,-1568.050031
0.00356484,-1627.732912
0.00339047,-1687.406361
0.00320787,-1743.505817
0.00304532,-1797.219466
0.00286656,-1848.537879
0.00269522,-1897.479915
0.00252059,-1946.412521
0.00233661,-1991.771132
0.00216747,-2037.120314
0.00196702,-2078.895501
0.00179513,-2119.4825
0.00161116,-2156.476644
0.00142966,-2194.668406
0.00125282,-2229.286174
0.00107572,-2265.09213
0.000897785,-2297.314661
0.00071601,-2329.546622
0.000526545,-2361.769154
0.000343012,-2390.417691
0.000161731,-2420.254416
-2.91E-05,-2450.091141
-0.000222552,-2477.551489
-0.000398643,-2505.002408
-0.00058657,-2531.255708
-0.000761508,-2555.132632
-0.000934497,-2577.802508
-0.0011065,-2599.293626
-0.00129149,-2620.775313
-0.0014664,-2639.871195
-0.00165257,-2658.967076
-0.00181292,-2675.67715
-0.00198454,-2691.199037
-0.00215204,-2706.711493
-0.00229674,-2719.838144
-0.00245353,-2732.974224
-0.00259632,-2743.715068
-0.00273141,-2755.6441
-0.00286816,-2766.384944
-0.00301534,-2777.135217
-0.00313862,-2785.490255
-0.00326631,-2792.647674
-0.00340689,-2802.20033
-0.00353101,-2809.357749
-0.00366281,-2817.712786
-0.00378555,-2823.682017
-0.00390032,-2828.45363
-0.00401181,-2835.620479
-0.00413455,-2839.194474
-0.00423614,-2840.392092
-0.00432483,-2841.58028
-0.00440419,-2841.58028
-0.00446899,-2841.58028
-0.00453434,-2840.392092
-0.00457965,-2836.808667
-0.00459887,-2777.135217
-0.00463649,-2717.452337
-0.00463566,-2657.778887
-0.00461837,-2547.965783
-0.00455631,-2487.094715
-0.00448272,-2427.421265
-0.0044116,-2367.738385
-0.00433939,-2306.867317
-0.00426607,-2245.996249
-0.00418836,-2186.313369
-0.0041134,-2126.639919
-0.00402471,-2065.768851
-0.0039481,-2006.085971
-0.00388714,-1946.412521
-0.00381438,-1885.541453
-0.00372184,-1825.858573
-0.0036521,-1764.987504
-0.00356753,-1705.314055
-0.00349586,-1644.442986
-0.00341898,-1584.760106
-0.00334292,-1525.086657
-0.00326411,-1464.215588
-0.00317734,-1404.532708
-0.0031043,-1343.66164
-0.0030395,-1283.98819
-0.00296097,-1224.30531
-0.00287969,-1162.953309
-0.0027932,-1102.798926
-0.00271357,-1042.521952
-0.00264025,-982.7259107
-0.00257051,-922.4536517
-0.00249472,-862.0597449
-0.00241729,-802.1429993
-0.00233711,-742.106492
-0.00225968,-682.308565
-0.00217867,-622.3918194
-0.00210289,-562.7136546
-0.00203452,-502.9166707
-0.00194445,-443.118744
-0.00186592,-383.440579
-0.00178986,-323.5238334
-0.00170776,-263.7259066
-0.00162978,-203.9289229
-0.00155619,-144.0121773
-0.00147271,-84.13070012
-0.00138787,-24.05864137
-0.00130741,35.70307396
-0.00122723,95.46431779
-0.00115117,155.2141512
-0.00106468,215.4892393
-0.000979804,275.1674043
-0.00090119,335.5622541
-0.000814696,395.956161
-0.000731441,455.9926684
-0.000644013,515.909414
-0.00055491,575.707341
-0.000468745,635.6240866
-0.00039274,696.137755
-0.000292626,755.934739
-0.000201853,815.8514846
-0.000118237,876.365153
-1.60E-05,936.878822
8.53E-05,997.3896614
0.000181172,1057.308293
0.000285459,1117.707858
0.00039447,1177.975402
0.000497165,1238.016624
0.000605626,1297.690074
0.000722325,1358.561142
0.000840397,1418.244023
0.000960116,1477.917472
0.00108533,1537.600352
0.0012185,1597.273802
0.00135607,1658.14487
0.00149556,1717.82775
0.00163422,1777.5012
0.00178936,1837.18408
0.00195988,1898.055149
0.00213479,1957.738029
0.00232261,2015.025672
0.00250548,2071.125127
0.00269907,2128.412771
0.00288057,2182.12642
0.00308266,2235.830639
0.00326773,2284.772675
0.00348109,2333.705281
0.00369307,2381.449699
0.00390889,2426.808311
0.0041217,2472.157492
0.00434191,2515.130298
0.00457668,2558.093673
0.00481722,2598.680671
0.00505419,2639.25824
0.00529857,2677.450002
0.00554927,2714.453577
0.00578266,2747.873726
0.0060243,2778.908069
0.00626319,2808.744795
0.0064911,2837.393331
0.00672998,2863.646632
0.00697711,2892.295169
0.00723797,2917.360281
0.0074796,2942.425393
0.00774321,2963.907081
0.00797111,2983.002961
0.00822922,3002.098843
0.0084736,3018.808918
0.008707,3033.133186
0.00892392,3045.071648
0.00909417,3049.843261
0.00922597,3049.843261
0.00931109,3046.259836
0.00936601,3041.488223
0.0094017,3035.518992
0.00941543,3025.975767
0.00941543,3016.423111
0.00941269,3003.296461
0.00941269,2990.169811
0.00940994,2978.231349
0.00941269,2965.104699
0.00940994,2951.968618
0.00940994,2940.039587
0.00940994,2929.298743
0.00940994,2917.360281
0.00939896,2906.619437
0.00937699,2895.878593
0.00935777,2886.325938
0.0093056,2826.652487
0.00926166,2766.969608
0.00922597,2707.296157
0.00920126,2647.613278
0.00916281,2586.74221
0.0091079,2527.05933
0.00905573,2467.38588
0.00901179,2406.514812
0.00895962,2346.831931
0.00889647,2287.158482
0.0088388,2227.475602
0.00878114,2166.604533
0.00872073,2105.733465
0.00866856,2046.060015
0.00859717,1985.188947
0.00854774,1925.506067
0.00848184,1864.634999
0.00841869,1804.961549
0.00835828,1742.892863
0.00829787,1683.209983
0.00823471,1623.536533
0.00817431,1562.665465
0.00811664,1501.794397
0.0080425,1442.111517
0.00797935,1381.240448
0.00791894,1321.566999
0.00785304,1261.884119
0.00780911,1201.01305
0.0077487,1140.858667
0.00766907,1080.940036
0.0076114,1020.663061
0.00754825,960.5086781
0.00748235,900.4759429
0.00742743,840.2008548
0.00736153,779.6871858
0.00730112,719.7704402
0.00723248,659.0172479
0.00716383,598.3847608
0.00709244,538.4680152
0.00702105,478.6700882
0.00695789,418.3950001
0.00688924,358.2396739
0.00681785,297.7260052
0.00674921,237.9280784
0.00667232,177.892514
0.00660093,117.0205029
0.00652954,56.85301185
0.00645814,-2.911098717
0.00638675,-64.05494093
0.00631536,-124.4249897
0.00623848,-184.9509175
0.00616159,-245.3448244
0.00607647,-305.262513
0.0059941,-365.1792586
0.00590897,-425.3345848
0.00581836,-485.2513304
0.00573324,-545.0492573
0.00565361,-605.0848216
0.00556849,-665.0025102
0.00547513,-724.7994942
0.00538122,-785.3131626
0.00528841,-845.2299082
0.00519807,-905.5049964
0.00509675,-965.6574937
0.00498335,-1025.462964
0.00487598,-1085.259005
0.00475681,-1145.290797
0.00463654,-1205.209429
0.00451408,-1264.882879
0.0043831,-1325.763377
0.00425487,-1385.436827
0.00412224,-1445.119707
0.00397891,-1504.793157
0.00383311,-1564.476037
0.00367632,-1625.347105
0.0035036,-1685.020555
0.00332238,-1744.703435
0.00313868,-1804.376885
0.00294153,-1864.059765
0.00274987,-1917.763984
0.00256205,-1970.280015
0.00236325,-2018.024433
0.00218065,-2065.768851
0.00197691,-2108.732226
0.00179074,-2152.902649
0.00159551,-2193.480218
0.00140412,-2230.483792
0.00121246,-2268.675555
0.00100982,-2306.867317
0.000790971,-2346.256697
0.000574323,-2383.260271
0.000350426,-2417.868609
0.000152944,-2446.517146
-4.14E-05,-2476.353871
-0.000248747,-2503.80479
-0.000429452,-2531.255708
-0.000614523,-2556.32082
-0.000802422,-2580.197744
-0.000972445,-2600.481814
-0.00115914,-2621.972932
-0.00133734,-2642.257001
-0.00150676,-2661.352882
-0.00169568,-2679.260575
-0.00186564,-2694.773032
-0.00204275,-2712.680725
-0.00221821,-2727.004993
-0.00238763,-2741.329262
-0.0025447,-2753.258293
-0.00269215,-2762.810949
-0.0028245,-2772.354174
-0.00297003,-2780.709212
-0.00309881,-2787.876061
-0.00320535,-2795.03348
-0.00332699,-2798.616905
-0.00343902,-2802.20033
-0.00353622,-2802.20033
-0.00361805,-2802.20033
-0.00370729,-2803.388518
-0.00376495,-2801.002711
-0.00382811,-2798.616905
-0.00390746,-2796.231099
-0.00395661,-2791.450056
-0.00400549,-2787.876061
-0.0040475,-2781.90683
-0.00406782,-2774.739981
-0.00410324,-2767.582562
-0.00415047,-2761.613331
-0.00417079,-2756.841718
-0.00420402,-2750.872487
-0.00423614,-2743.715068
-0.00425811,-2737.745837
-0.00428776,-2730.578987
-0.00431083,-2724.619187
-0.00433994,-2718.649956
-0.00435916,-2711.483107
-0.0043814,-2705.513875
-0.00440666,-2697.158838
-0.00443494,-2690.001419
-0.00445664,-2680.448763
-0.0044808,-2672.093726
-0.00450084,-2663.738688
-0.00452556,-2654.195463
-0.00454505,-2645.840425
-0.00457251,-2636.28777
-0.00459173,-2626.744544
-0.00460491,-2620.775313
-0.00460574,-2561.092433
-0.00460574,-2501.418983
-0.00460107,-2441.736103
-0.00454945,-2382.062653
-0.00450881,-2321.191585
-0.00444153,-2261.508705
-0.00436877,-2200.637637
-0.00428694,-2139.766569
-0.00422296,-2080.093119
-0.00413812,-2020.410239
-0.0040508,-1959.539171
-0.00395661,-1898.668103
-0.00387753,-1838.994653
-0.0037839,-1779.311773
-0.00369603,-1718.440705
-0.00361064,-1658.767255
-0.0035181,-1597.886757
-0.00341788,-1538.213307
-0.00334319,-1478.530427
-0.00325999,-1418.856977
-0.00317707,-1357.985909
-0.00307986,-1298.303029
-0.0029909,-1238.629579
-0.00291731,-1179.19188
-0.00283411,-1119.273249
-0.00275091,-1059.232027
-0.00266359,-999.0776431
-0.00257737,-939.402307
-0.00249033,-879.4855614
-0.00240136,-818.8521312
-0.00231953,-758.8165665
-0.00223057,-698.6602975
-0.00213611,-638.7435519
-0.00204303,-578.946568
-0.00195186,-519.0288793
-0.00186619,-459.1121337
-0.0017764,-398.5984652
-0.00167646,-338.4431389
-0.00157733,-278.4066315
-0.00149111,-218.4898859
-0.00138732,-157.9762172
-0.00130659,-98.07173069
-0.0012135,-37.84426447
-0.0011216,22.21581811
-0.00102577,82.59812599
-0.00093911,143.1596994
-0.000854401,202.8378644
-0.000756648,262.75461
-0.000666392,323.1485169
-0.000580658,383.0662055
-0.000482266,443.2215317
-0.000383459,503.3768579
-0.000293916,563.651946
-0.000201024,623.6884533
-9.46E-05,684.0823601
1.67E-06,743.7605254
9.93E-05,803.5584519
0.000206928,863.3554358
0.000302346,923.2721814
0.000398314,983.0653932
0.000510894,1043.106616
0.000629515,1103.260999
0.000729739,1163.537973
0.000834081,1223.692356
0.000951604,1283.375236
0.00106501,1339.465262
0.00117841,1397.950523
0.0012855,1454.049978
0.00140083,1506.566009
0.0015016,1556.696234
0.00161336,1603.243033
0.00171248,1648.601645
0.00181463,1692.762638
0.00192693,1738.12125
0.00202551,1781.084625
0.00214276,1824.05743
0.00224408,1863.446811
0.0023594,1907.607804
0.00247363,1946.987755
0.00258621,1985.188947
0.00269001,2022.183091
0.00280121,2059.186665
0.00290913,2096.19024
0.003039,2135.57019
0.00314609,2171.385576
0.00326334,2202.410489
0.00337455,2233.444833
0.00348191,2264.479176
0.00359147,2295.513519
0.00370652,2324.162056
0.00380427,2352.801163
0.00391054,2381.449699
0.00402449,2410.098236
0.00413762,2437.549155
0.00424663,2465.000073
0.00436031,2490.065185
0.00447207,2516.318486
0.00458739,2541.383598
0.00469833,2565.260522
0.00480789,2589.128016
0.00492074,2610.609703
0.00503167,2632.100821
0.00512805,2651.196702
0.00522773,2667.906777
0.00530351,2684.616852
0.00539275,2698.94112
0.00547513,2714.453577
0.0055575,2728.777845
0.0056234,2740.706877
0.00569754,2751.457151
0.00575795,2761.000377
0.00581836,2768.167226
0.00587877,2775.324645
0.00591996,2782.482064
0.00597762,2790.837101
0.00601606,2795.618144
0.00605176,2799.192139
0.00608196,2801.587375
0.00609844,2803.973182
0.00611217,2806.358988
0.00612315,2805.16137
0.00612864,2805.16137
0.00613413,2805.16137
0.00614237,2802.775563
0.00613963,2799.192139
0.00613963,2794.420526
0.00613963,2790.837101
0.00613963,2784.8773
0.00613963,2780.096257
0.00613963,2774.127027
0.00613688,2768.167226
0.00613688,2761.000377
0.00613688,2753.842957
0.00613963,2751.457151
0.00613688,2691.774271
0.00613688,2632.100821
0.00612315,2572.417941
0.00610942,2511.546873
0.00608196,2450.675805
0.00604627,2390.992925
0.00600508,2330.121857
0.00597487,2270.448407
0.00592545,2209.577339
0.00588426,2149.894459
0.00583758,2089.02339
0.00578816,2029.349941
0.00574422,1968.478872
0.00570303,1908.795992
0.00564812,1847.924924
0.00560144,1788.251474
0.00554927,1727.380406
0.0054916,1666.499908
0.00544218,1606.826458
0.00538451,1547.143578
0.0053296,1487.470128
0.00527688,1426.59906
0.00522882,1365.727992
0.00516155,1306.045112
0.00511322,1246.371662
0.00505144,1185.500594
0.00499653,1125.940304
0.00493145,1065.663331
0.00487653,1005.386357
0.00481859,945.3545639
0.00475681,884.8399524
0.0046997,824.5648643
0.00464258,764.528357
0.00458135,703.7761077
0.00452067,643.6207813
0.00446548,583.3456932
0.00440754,523.6675284
0.00434548,463.0340978
0.00428205,403.1173522
0.00422329,343.2006066
0.00416481,283.5224416
0.00410302,223.605696
0.00404097,163.330608
0.00397671,103.2827845
0.00390807,42.91216988
0.00386029,-17.00947934
0.00378313,-77.3870722
0.0037208,-138.0438893
0.00365133,-198.3189774
0.00358461,-258.4743036
0.00351102,-318.3910492
0.00343551,-378.188976
0.00336961,-438.464064
0.0032919,-498.6193902
0.00321474,-558.6558975
0.00313731,-618.9309856
0.00306811,-678.9665503
0.00298491,-739.241638
0.00290775,-799.1583836
0.0028284,-859.6720525
0.00274273,-919.4699794
0.00266831,-979.1519163
0.00258374,-1038.947957
0.00249203,-1098.743998
0.00238741,-1159.134133
0.00228417,-1219.533698
0.00220124,-1279.207147
0.00209388,-1338.890027
0.00198377,-1398.563477
0.00188465,-1458.246357
0.00177344,-1517.919807
0.00164658,-1577.602687
0.00152906,-1633.702143
0.00140494,-1688.60398
0.00128193,-1737.536586
0.00117292,-1784.083386
0.00105155,-1830.639616
0.000930186,-1872.414802
0.000809094,-1912.992371
0.000694043,-1953.56994
0.000584483,-1989.375896
0.000452407,-2026.37947
0.000329887,-2063.383044
0.000204045,-2099.189
7.44E-05,-2133.797338
-5.91E-05,-2168.415106
-0.000171863,-2197.063643
-0.000305339,-2223.316943
-0.000404575,-2248.382055
-0.000521532,-2273.447167
-0.000633571,-2296.126473
-0.000730865,-2317.608161
-0.000832269,-2337.90166
-0.000940126,-2356.997541
-0.00103837,-2374.905234
-0.00113931,-2391.615309
-0.00123281,-2408.325384
-0.0013302,-2423.83784
-0.0014307,-2440.547915
-0.00153395,-2453.674565
-0.00163087,-2469.196452
-0.0017322,-2481.125484
-0.00183022,-2493.063946
-0.00191699,-2503.80479
-0.00199909,-2514.545634
-0.00208641,-2524.098289
-0.00215808,-2531.255708
-0.00223386,-2538.422558
-0.00231679,-2544.382358
-0.00237637,-2550.351589
-0.00243404,-2555.132632
-0.00249747,-2561.092433
-0.0025565,-2563.48767
-0.00261142,-2567.061664
-0.00266112,-2570.645089
-0.00272043,-2574.228513
-0.00276821,-2575.416702
-0.00281626,-2577.802508
-0.00286102,-2577.802508
-0.00289891,-2576.61432
-0.00292362,-2576.61432
-0.00296014,-2574.228513
-0.00297607,-2571.842707
-0.00301204,-2570.645089
-0.00304444,-2567.061664
-0.00306339,-2564.675858
-0.00308288,-2559.904245
-0.00310128,-2556.32082
-0.00311803,-2552.737396
-0.00314796,-2547.965783
-0.00316965,-2541.996552
-0.00319739,-2534.839133
-0.00323253,-2527.681714
-0.0032696,-2519.326676
-0.00329843,-2509.774021
-0.00333221,-2500.221365
-0.00336131,-2490.67814
-0.00339481,-2481.125484
-0.00341815,-2470.38464
-0.00344232,-2462.029603
-0.00344616,-2402.356153
-0.00344643,-2342.673273
-0.00344424,-2282.999823
-0.00337037,-2198.251831
-0.00330502,-2138.578381
-0.00323802,-2077.707313
-0.00317322,-2018.024433
-0.00309304,-1957.153365
-0.00301671,-1897.479915
-0.00292802,-1837.797035
-0.00284701,-1776.925967
-0.00275887,-1717.243086
-0.00267183,-1656.372018
-0.00258369,-1596.698568
-0.00249802,-1535.8275
-0.00241399,-1476.14462
-0.00231597,-1416.47117
-0.00222343,-1356.78829
-0.00213309,-1297.114841
-0.00204522,-1236.243772
-0.00195571,-1175.844207
-0.0018607,-1115.454073
-0.00175965,-1055.658032
-0.00167289,-995.1453063
-0.00156662,-935.1059695
-0.00148177,-875.308043
-0.00138567,-815.3912974
-0.00129061,-755.1162092
-0.00120617,-695.4380444
-0.00112072,-635.282718
-0.00103681,-575.6045532
-0.000941417,-515.3294651
-0.000851463,-455.2929578
-0.000764801,-394.8990507
-0.000680217,-335.101124
-0.00058517,-275.0646165
-0.000489147,-215.1478709
-0.000405838,-154.8727829
-0.0003049,-94.55054449
-0.000206077,-34.32326688
-0.000117825,26.04715913
-1.56E-05,86.42946702
8.58E-05,146.3819526
0.000180732,206.2986981
0.000277496,266.2163868
0.000377555,326.2519512
0.000482063,386.1686967
0.000582012,445.9666234
0.000684158,505.883369
0.000777517,565.8001146
0.000869503,625.956384
0.00097412,686.2305291
0.00107105,746.1482177
0.001171,806.3035437
0.00125255,866.1005276
0.00135497,925.8984546
0.00144558,985.5737903
0.00154526,1045.850764
0.00164026,1105.891987
0.00174296,1166.159531
0.00184044,1226.078162
0.00193242,1286.94923
0.00203814,1346.632111
0.00214029,1402.731566
0.00222431,1456.435785
0.00232014,1511.337622
0.00241377,1562.665465
0.00250713,1615.181495
0.00259967,1665.31172
0.00268451,1715.441944
0.00277403,1763.186362
0.00286327,1812.118968
0.00295114,1858.665768
0.00304861,1907.607804
0.00312962,1951.768798
0.00321007,1987.574754
0.00329986,2025.766516
0.00337372,2062.77009
0.00345445,2099.764234
0.00353216,2134.382002
0.00359971,2167.802152
0.00367742,2202.410489
0.00373837,2234.642451
0.00381361,2265.676794
0.00387127,2295.513519
0.00394129,2324.162056
0.00401351,2351.612974
0.00407694,2377.866275
0.00413515,2402.931387
0.00418815,2424.413074
0.00424855,2445.904192
0.00429633,2466.188261
0.00434603,2487.679379
0.00439491,2505.577642
0.00443884,2522.287717
0.00447179,2536.611985
0.0045182,2549.738635
0.00455719,2564.062904
0.0045959,2578.387172
0.00462364,2591.513822
0.00465329,2598.680671
0.00466757,2605.838091
0.0046791,2610.609703
0.00468926,2615.390746
0.00469833,2618.964741
0.00470025,2621.350547
0.0046997,2616.578934
0.00469723,2605.838091
0.0046964,2598.680671
0.00469695,2593.899629
0.00467581,2589.128016
0.0046349,2583.158785
0.00459481,2579.58479
0.00455636,2572.417941
0.00452451,2564.062904
0.00448689,2555.707866
0.00445779,2547.352829
0.00442539,2538.997792
0.00438832,2529.454566
0.00435097,2518.704292
0.00431473,2506.77526
0.00427409,2493.63918
0.00424059,2482.898336
0.00420544,2470.969304
0.00415849,2457.833224
0.00412883,2442.320767
0.00409424,2427.996499
0.00406925,2419.641461
0.00403795,2359.968012
0.00402202,2300.285131
0.00401186,2240.611682
0.0040028,2180.928802
0.00398056,2121.255352
0.00396436,2060.384284
0.00394102,1999.513215
0.00391301,1938.632717
0.0038894,1878.959267
0.00386853,1818.088199
0.00383475,1757.217131
0.00380455,1697.534251
0.00377078,1636.663183
0.00373343,1575.792115
0.00370652,1516.118665
0.00366478,1456.435785
0.00363019,1395.564717
0.0035069,1334.693648
0.00350553,1273.82258
0.00350388,1212.951512
0.00347889,1152.674538
0.00344045,1092.284403
0.00339706,1031.771678
0.00335478,971.4947036
0.00331386,911.4563103
0.00326883,850.8228797
0.00322243,790.6675533
0.00317712,730.9893885
0.0031395,670.5954817
0.00308898,610.0818128
0.00304257,550.1650671
0.00299535,489.6513987
0.00295361,429.3763106
0.00292368,368.8626419
0.00287672,309.0647151
0.00283114,249.2677313
0.00277595,189.1114621
0.00273367,129.0758977
0.00268973,69.11087016
0.0026458,8.883696256
0.00254393,-51.03315305
0.00250356,-110.9381111
0.00249011,-171.344277
0.00246375,-231.7391269
0.00242613,-291.8944531
0.00237451,-351.6914369
0.00232069,-412.0862868
0.00226275,-472.2416131
0.00222431,-532.3969391
0.00216555,-592.4334468
0.00212161,-652.5887728
0.00206807,-712.5055184
0.00202057,-772.6617879
0.0019629,-832.3399527
0.00190359,-892.4952791
0.00185527,-952.4082526
0.00179019,-1012.326884
0.00172813,-1072.245516
0.00165949,-1132.164147
0.00158919,-1189.696972
0.00152549,-1246.984616
0.00145904,-1301.886453
0.00139314,-1354.402484
0.00131516,-1405.730327
0.00124788,-1455.860551
0.00116194,-1505.990775
0.00107901,-1550.151769
0.000992792,-1594.312762
0.000896962,-1639.661943
0.00080168,-1685.020555
0.000707772,-1729.181549
0.000611942,-1772.154354
0.000501558,-1811.534304
0.000395788,-1850.923685
0.000297321,-1885.541453
0.000200914,-1918.961602
0.000103381,-1951.184134
3.38E-06,-1982.218477
-9.08E-05,-2012.055202
-0.000182435,-2040.703738
-0.000290539,-2065.768851
-0.000376677,-2092.022151
-0.000477202,-2118.284881
-0.000579343,-2145.7358
-0.00068156,-2173.186718
-0.00076571,-2192.2826
-0.000856817,-2201.835255
-0.000953032,-2230.483792
-0.0010426,-2248.382055
-0.00111528,-2265.09213
-0.0012001,-2280.614016
-0.00127295,-2293.740667
-0.00135272,-2306.867317
-0.00143372,-2318.805779
-0.00151033,-2330.734811
-0.00159545,-2341.485085
-0.00166877,-2353.414116
-0.00174428,-2361.769154
-0.00181649,-2370.124191
-0.00188706,-2377.291041
-0.00195571,-2384.44846
-0.0020131,-2390.417691
-0.00206939,-2395.189304
-0.00211744,-2399.970346
-0.00217071,-2402.356153
-0.00221876,-2405.930148
-0.0022627,-2407.127765
-0.00230828,-2408.325384
-0.00235413,-2409.513572
-0.00240246,-2410.71119
-0.00244749,-2408.325384
-0.00248264,-2405.930148
-0.00250763,-2404.741959
-0.0025414,-2401.158534
-0.00256831,-2397.57511
-0.00258945,-2391.615309
-0.00261581,-2385.646078
-0.00264053,-2379.676847
-0.00266222,-2372.509998
-0.00268913,-2365.352579
-0.00271906,-2355.799923
-0.00275091,-2347.444885
-0.00278358,-2335.515854
-0.00281324,-2323.577392
-0.0028407,-2312.836548
-0.00286706,-2302.095704
-0.00288655,-2291.35486
-0.0029066,-2281.802205
-0.00292527,-2267.477936
-0.00293406,-2255.548904
-0.00294339,-2244.79863
-0.00295273,-2232.869599
-0.00296399,-2220.931136
-0.00298019,-2211.378481
-0.00298678,-2199.449449
-0.00299117,-2187.510987
-0.00299117,-2175.572525
-0.002992,-2164.831681
-0.002992,-2152.902649
-0.00299227,-2142.152375
-0.00299282,-2131.411532
-0.00299227,-2120.670688
-0.002992,-2119.4825
-0.00299035,-2059.79962
-0.00296014,-2000.12617
-0.0029033,-1940.44329
-0.00286019,-1879.572222
-0.00283026,-1819.889341
-0.00277617,-1759.018273
-0.00271109,-1698.147205
-0.00263998,-1638.473755
-0.00253508,-1577.602687
-0.00244749,-1517.919807
-0.00235056,-1458.246357
-0.00225583,-1398.563477
-0.00215725,-1337.692409
-0.00206088,-1278.018959
-0.00195296,-1217.147891
-0.00185823,-1156.748326
-0.00175746,-1097.074876
-0.00165998,-1036.675311
-0.00155564,-976.7566798
-0.00145061,-916.4863068
-0.00135684,-856.808142
-0.00126359,-796.6518725
-0.00116597,-736.7351269
-0.00106372,-676.6986196
-0.000972939,-616.9016357
-0.000879116,-556.8651284
-0.000775633,-496.8286211
-0.000671032,-436.3149522
-0.00057479,-376.3982066
-0.000475994,-316.1240616
-0.00035979,-255.7292117
-0.000260966,-195.3353048
-0.000156294,-135.2987974
-4.64E-05,-75.3938394
5.28E-05,-15.62967227
0.000152422,44.43993468
0.00026352,104.667118
0.000376732,164.7630348
0.000478575,224.7995422
0.000582836,284.596526
0.000685531,345.1101947
0.000791521,405.0269403
0.000896138,464.944629
0.000992792,522.1162827
0.00108945,577.8555095
0.00116853,632.4008901
0.0012671,686.827452
0.00133822,737.0764955
0.00141867,789.5934692
0.00149858,844.1388498
0.00157656,894.2690742
0.00165509,942.8471099
0.00171605,987.7238453
0.00177454,1029.621623
0.00182341,1074.018368
0.00188465,1115.557803
0.00193764,1156.493714
0.00199448,1197.429626
0.00205407,1238.016624
0.002098,1278.594193
0.00214331,1317.983574
0.00217708,1357.372954
0.00222101,1397.950523
0.00226714,1436.142285
0.002313,1471.957672
0.0023476,1505.377821
0.00238384,1536.402734
0.00242201,1567.437078
0.00245414,1598.471421
0.00248599,1630.693952
0.00251345,1660.540107
0.00254448,1693.960256
0.00256534,1722.599363
0.00259747,1750.050282
0.0026263,1778.698819
0.00265239,1808.535544
0.00267078,1834.798274
0.00268836,1858.665768
0.00270785,1878.959267
0.00272378,1900.440955
0.00273998,1924.317879
0.00276112,1949.382991
0.00277458,1969.66706
0.00278611,1989.96056
0.00279902,2007.868253
0.00281165,2028.152322
0.0028262,2048.445821
0.00283499,2065.155896
0.00284377,2084.251778
0.0028564,2100.961853
0.00286025,2117.671927
0.00286849,2130.798577
0.00287508,2143.925227
0.00288469,2159.447114
0.0028954,2172.573764
0.00290116,2183.314608
0.00290171,2195.25307
0.00290583,2207.191532
0.00291269,2216.734758
0.0029105,2226.287413
0.00291407,2237.028257
0.00291407,2246.571483
0.00291434,2251.352525
0.00291379,2256.124138
0.00291379,2264.479176
0.00291379,2269.250788
0.00291434,2275.22002
0.00291324,2276.417638
0.00290336,2277.605826
0.00288853,2277.605826
0.00282593,2264.479176
0.00279929,2268.0626
0.00275728,2246.571483
0.00271856,2257.321757
0.00266941,2264.479176
0.00263591,2204.805726
0.00263646,2145.122846
0.00263646,2204.805726
0.00256864,2253.738332
0.00253596,2229.870838
0.00250301,2170.187958
0.00250301,2110.514508
0.00250219,2170.187958
0.00241872,2229.870838
0.00240581,2245.383294
0.00236517,2237.028257
0.00231849,2233.444833
0.00220866,2201.222301
0.00213095,2189.283839
0.00212052,2213.160763
0.00206587,2204.805726
